timestamp,building,floor_area,zone_name,category,meter_id,area_m2,energy_kwh,avg_power_kw,occupancy_level,outside_temp_c,is_weekend,working_hours,time_period,notes
6/1/2026 00:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,4.78,4.78,Very Low,9.8,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/17/2026 13:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.82,0.82,High,20.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 13:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,0.36,0.36,High,20.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 13:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,5.19,5.19,High,20.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,29.98,29.98,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,44.79,44.79,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,16.74,16.74,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,8.97,8.97,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,16.77,16.77,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,26.1,26.1,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,41.07,41.07,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,14.12,14.12,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,7.81,7.81,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,17.42,17.42,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,22.52,22.52,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,35.03,35.03,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,12.91,12.91,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,7.35,7.35,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,14.85,14.85,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,23.42,23.42,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,9.32,9.32,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,34.93,34.93,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,9.67,9.67,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,5.88,5.88,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,7.7,7.7,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,5.29,5.29,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.82,0.82,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,0.36,0.36,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 14:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,5.27,5.27,High,21.7,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,33.63,33.63,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,48.24,48.24,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,17.73,17.73,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,9.42,9.42,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,16.25,16.25,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,24.51,24.51,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,36.8,36.8,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,14.95,14.95,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,8.29,8.29,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,16.69,16.69,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,24.91,24.91,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,38.44,38.44,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,12.44,12.44,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,7.41,7.41,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,12.94,12.94,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,23.91,23.91,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,9.09,9.09,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,32.45,32.45,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,10.1,10.1,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,6.29,6.29,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,8.2,8.2,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,5.6,5.6,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.84,0.84,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,0.35,0.35,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 15:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,5.07,5.07,High,20.8,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,33.3,33.3,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,45.32,45.32,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,16.96,16.96,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,8.6,8.6,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,16.69,16.69,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,27.59,27.59,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,40.08,40.08,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,13.5,13.5,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,7.84,7.84,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,16.82,16.82,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,24.55,24.55,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,37.7,37.7,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,12.07,12.07,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,7.12,7.12,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,13.46,13.46,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,23.81,23.81,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,9.31,9.31,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,35.58,35.58,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,9.79,9.79,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,6.06,6.06,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,8.41,8.41,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,5.53,5.53,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.85,0.85,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,0.38,0.38,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 16:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,5.12,5.12,High,21.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,11.51,11.51,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,24.4,24.4,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,5.22,5.22,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,6.85,6.85,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,5.85,5.85,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,9.19,9.19,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,19.36,19.36,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,4.94,4.94,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,6.2,6.2,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,6.84,6.84,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,8.03,8.03,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,19.36,19.36,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,4.16,4.16,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,5.21,5.21,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,5.27,5.27,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,24.04,24.04,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,8.09,8.09,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,18.25,18.25,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,3.21,3.21,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,4.38,4.38,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,2.95,2.95,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,3.75,3.75,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.82,0.82,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,0.35,0.35,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 17:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,4.63,4.63,Medium,21.1,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,11.06,11.06,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,22.58,22.58,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,5.69,5.69,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,6.71,6.71,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,6.43,6.43,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,9.25,9.25,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,18.44,18.44,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,4.48,4.48,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,5.87,5.87,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,7.06,7.06,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,8.79,8.79,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,17.58,17.58,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,3.95,3.95,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,5.36,5.36,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,5.19,5.19,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,22.71,22.71,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,8.06,8.06,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,17.33,17.33,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
6/17/2026 18:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,3.01,3.01,Medium,19.5,FALSE,FALSE,Closing / Decreasing Load,Closing / Decreasing Load; weekday profile
